"state","city","make","ttl"
WA,Royal City,CHRYSLER,1
WA,Ruston,TESLA,2
WA,Sammamish,BMW,155
WA,Seabeck,TESLA,4
WA,Seatac,CHEVROLET,21
WA,Seattle,CHEVROLET,528
WA,Seaview,TOYOTA,1
WA,Sedro Woolley,TOYOTA,3
WA,Sedro-Woolley,TESLA,9
WA,Selah,NISSAN,4
WA,Sequim,FORD,21
WA,Shaw Island,HONDA,1
WA,Shelton,JEEP,21
WA,Shoreline,KIA,60
WA,Silverdale,CHRYSLER,12
WA,Silverlake,CADILLAC,1
WA,Skykomish,VOLVO,1
WA,Snohomish,CHEVROLET,63
WA,Snoqualmie,NISSAN,29
WA,Snoqualmie Pass,BMW,1
WA,Snowden,KIA,1
WA,Soap Lake,AUDI,1
WA,South Bend,KIA,1
WA,South Hill,FORD,22
WA,Spanaway,TESLA,17
WA,Spangle,NISSAN,1
WA,Spokane,CHEVROLET,104
WA,Spokane Valley,TESLA,24
WA,Stanwood,JEEP,22
WA,Steilacoom,JEEP,5
WA,Stevenson,TESLA,3
WA,Sultan,NISSAN,8
WA,Sumas,CHEVROLET,1
WA,Sumner,FORD,6
WA,Sunnyside,FORD,3
WA,Suquamish,CHEVROLET,3
WA,Surfside,AUDI,1
WA,Tacoma,KIA,142
WA,Taholah,TESLA,1
WA,Tahuya,VOLKSWAGEN,2
WA,Tenino,FORD,4
WA,Thorp,TESLA,1
WA,Tieton,RIVIAN,1
WA,Toledo,FORD,2
WA,Tonasket,JEEP,1
WA,Toppenish,HONDA,1
WA,Touchet,TESLA,1
WA,Trout Lake,FORD,1
WA,Tukwila,CHEVROLET,198
WA,Tumwater,VOLKSWAGEN,32
WA,Twisp,TOYOTA,3
WA,Underwood,VOLKSWAGEN,2
WA,Union,CHEVROLET,2
WA,Union Gap,SUBARU,1
WA,University Place,VOLKSWAGEN,24
WA,Valley,TOYOTA,1
WA,Valleyford,BMW,1
WA,Vancouver,FORD,180
WA,Vashon,HYUNDAI,23
WA,Vaughn,BMW,1
WA,Veradale,AUDI,2
WA,Waitsburg,JEEP,1
WA,Walla Walla,FORD,17
WA,Wapato,KIA,1
WA,Warden,JEEP,1
WA,Washougal,TESLA,23
WA,Wenatchee,TESLA,16
WA,West Richland,TOYOTA,10
WA,Westport,BMW,1
WA,White Salmon,CHEVROLET,6
WA,Winlock,TOYOTA,5
WA,Winthrop,RIVIAN,4
WA,Woodinville,HYUNDAI,57
WA,Woodland,NISSAN,8
WA,Woodway,RIVIAN,4
WA,Yacolt,CHEVROLET,2
WA,Yakima,TOYOTA,33
WA,Yarrow Point,BMW,4
WA,Yelm,CHEVROLET,12
WA,Zillah,BMW,1
WA,Aberdeen,FORD,7
WA,Acme,TESLA,1
WA,Airway Heights,BMW,1
WA,Algona,TOYOTA,2
WA,Allyn,KIA,3
WA,Amboy,CHEVROLET,1
WA,Anacortes,VOLKSWAGEN,24
WA,Anderson Island,RIVIAN,2
WA,Ariel,CADILLAC,1
WA,Arlington,FORD,24
WA,Ashford,FORD,1
WA,Asotin,NISSAN,1
WA,Auburn,FORD,46
WA,Bainbridge Island,KIA,53
WA,Battle Ground,CHEVROLET,19
WA,Beaux Arts,FORD,2
WA,Belfair,FORD,6
WA,Bellevue,VOLKSWAGEN,121
WA,Bellingham,FORD,84
WA,Benton City,NISSAN,3
WA,Black Diamond,FORD,10
WA,Blaine,FORD,13
WA,Bonney Lake,FORD,28
WA,Bothell,KIA,93
WA,Bow,KIA,4
WA,Bremerton,TESLA,49
WA,Brewster,MITSUBISHI,1
WA,Brier,TOYOTA,7
WA,Brinnon,HYUNDAI,1
WA,Brush Prairie,CHRYSLER,9
WA,Buckley,TESLA,10
WA,Burbank,TESLA,1
WA,Burien,HYUNDAI,32
WA,Burlington,FORD,5
WA,Camano Island,KIA,14
WA,Camas,KIA,39
WA,Carnation,RIVIAN,11
WA,Carson,HONDA,1
WA,Cashmere,TESLA,3
WA,Castle Rock,JEEP,3
WA,Cathlamet,FORD,2
WA,Centralia,CHEVROLET,10
WA,Chattaroy,JEEP,2
WA,Chehalis,CHEVROLET,12
WA,Chelan,BMW,5
WA,Cheney,SUBARU,9
WA,Chewelah,FORD,1
WA,Chimacum,FORD,1
WA,Cinebar,TESLA,1
WA,Clarkston,TOYOTA,3
WA,Cle Elum,KIA,7
WA,Clinton,RIVIAN,9
WA,Clyde Hill,VOLVO,7
WA,Colbert,FORD,4
WA,Colfax,CHEVROLET,1
WA,College Place,TOYOTA,3
WA,Colville,FORD,2
WA,Concrete,TOYOTA,2
WA,Connell,MERCEDES-BENZ,1
WA,Cosmopolis,CHRYSLER,1
WA,Coulee City,TESLA,1
WA,Coulee Dam,VOLKSWAGEN,1
WA,Coupeville,KIA,10
WA,Covington,JEEP,15
WA,Cusick,SUBARU,1
WA,Custer,CHEVROLET,1
WA,Dallesport,TOYOTA,1
WA,Darrington,SUBARU,1
WA,Davenport,GMC,1
WA,Dayton,GMC,1
WA,Deer Park,BMW,3
WA,Deming,AUDI,1
WA,Des Moines,CHEVROLET,14
WA,Dupont,TOYOTA,6
WA,Duvall,JEEP,14
WA,East Wenatchee,TESLA,10
WA,Easton,KIA,1
WA,Eastsound,FORD,8
WA,Eatonville,FORD,5
WA,Edgewood,KIA,9
WA,Edmonds,FORD,44
WA,Elk,TESLA,2
WA,Ellensburg,TOYOTA,10
WA,Elma,FORD,3
WA,Entiat,CHEVROLET,1
WA,Enumclaw,FORD,14
WA,Ephrata,FORD,3
WA,Everett,VOLKSWAGEN,85
WA,Everson,TOYOTA,3
WA,Fairchild Air Force Base,DODGE,1
WA,Fall City,RIVIAN,8
WA,Federal Way,KIA,39
WA,Ferndale,FORD,14
WA,Fife,NISSAN,7
WA,Fircrest,VOLKSWAGEN,5
WA,Forks,CHEVROLET,1
WA,Fox Island,BMW,7
WA,Freeland,FORD,6
WA,Friday Harbor,BMW,12
WA,Gig Harbor,TOYOTA,43
WA,Glacier,HONDA,1
WA,Gold Bar,KIA,3
WA,Goldendale,TOYOTA,2
WA,Graham,FORD,12
WA,Grand Coulee,MERCEDES-BENZ,1
WA,Grandview,MITSUBISHI,2
WA,Granger,TESLA,1
WA,Granite Falls,JEEP,7
WA,Grapeview,BMW,2
WA,Grayland,RIVIAN,1
WA,Greenacres,CHEVROLET,4
WA,Greenbank,VOLVO,3
WA,Hansville,CHEVROLET,2
WA,Hoodsport,FORD,2
WA,Hoquiam,CHEVROLET,2
WA,Hunts Point,BMW,1
WA,Husum,TOYOTA,1
WA,Ilwaco,NISSAN,1
WA,Indianola,FORD,2
WA,Issaquah,HYUNDAI,63
WA,Joint Base Lewis Mcchord,NISSAN,4
WA,Kalama,FORD,5
WA,Kelso,BMW,6
WA,Kenmore,BMW,28
WA,Kennewick,TOYOTA,33
WA,Kent,JEEP,58
WA,Kettle Falls,TOYOTA,2
WA,Keyport,TESLA,1
WA,Kingston,BMW,9
WA,Kirkland,RIVIAN,219
WA,La Center,KIA,6
WA,La Conner,CHEVROLET,4
WA,Lacey,TESLA,28
WA,Lake Forest Park,TOYOTA,21
WA,Lake Stevens,CHEVROLET,38
WA,Lake Tapps,CHEVROLET,8
WA,Lakebay,CHRYSLER,3
WA,Lakewood,KIA,27
WA,Langley,VOLKSWAGEN,11
WA,Leavenworth,JEEP,11
WA,Liberty Lake,TOYOTA,8
WA,Lilliwaup,SUBARU,1
WA,Long Beach,CHEVROLET,2
WA,Longbranch,FORD,1
WA,Longview,FORD,11
WA,Loon Lake,FORD,1
WA,Lopez Island,BMW,4
WA,Lummi Island,FORD,2
WA,Lyle,HONDA,1
WA,Lynden,TOYOTA,10
WA,Lynnwood,CHEVROLET,53
WA,Mabton,TESLA,1
WA,Malaga,FORD,1
WA,Manson,AUDI,2
WA,Maple Falls,FIAT,1
WA,Maple Valley,VOLKSWAGEN,40
WA,Marysville,VOLKSWAGEN,37
WA,Mattawa,FORD,1
WA,Mazama,AUDI,1
WA,Mccleary,NISSAN,2
WA,Mead,CHEVROLET,3
WA,Medical Lake,FORD,2
WA,Medina,AUDI,5
WA,Menlo,TESLA,1
WA,Mercer Island,CHEVROLET,44
WA,Mill Creek,FORD,18
WA,Milton,KIA,3
WA,Mineral,NISSAN,1
WA,Monroe,TESLA,28
WA,Montesano,FORD,5
WA,Morton,DODGE,1
WA,Moses Lake,TOYOTA,12
WA,Mossyrock,CHEVROLET,1
WA,Mount Vernon,FORD,21
WA,Mountlake Terrace,TESLA,13
WA,Moxee,BMW,1
WA,Mukilteo,FORD,17
WA,Naches,HYUNDAI,1
WA,Naselle,FORD,1
WA,Neah Bay,TESLA,1
WA,Newcastle,VOLKSWAGEN,15
WA,Newman Lake,MITSUBISHI,2
WA,Newport,JEEP,2
WA,Nine Mile Falls,FORD,4
WA,Nooksack,VOLKSWAGEN,1
WA,Nordland,TOYOTA,3
WA,Normandy Park,TOYOTA,10
WA,North Bend,RIVIAN,25
WA,North Bonneville,KIA,1
WA,North Cove,TOYOTA,1
WA,Oak Harbor,CHEVROLET,20
WA,Oakville,CHEVROLET,1
WA,Ocean Park,CHEVROLET,2
WA,Ocean Shores,TOYOTA,6
WA,Okanogan,TESLA,1
WA,Olalla,CHEVROLET,3
WA,Olga,TOYOTA,2
WA,Olympia,FORD,251
WA,Omak,FORD,1
WA,Onalaska,CHEVROLET,1
WA,Orcas Is,TESLA,1
WA,Orondo,RIVIAN,2
WA,Oroville,KIA,1
WA,Orting,FORD,7
WA,Othello,CHEVROLET,2
WA,Otis Orchards,FORD,2
WA,Outlook,RIVIAN,1
WA,Pacific,HONDA,3
WA,Pacific Beach,BMW,1
WA,Packwood,CHRYSLER,1
WA,Palouse,CHEVROLET,1
WA,Parkland,CHEVROLET,4
WA,Pasco,CHEVROLET,20
WA,Peshastin,CHEVROLET,1
WA,Point Roberts,BMW,2
WA,Port Angeles,TOYOTA,21
WA,Port Hadlock,FORD,2
WA,Port Ludlow,FORD,5
WA,Port Orchard,JEEP,47
WA,Port Townsend,TOYOTA,26
WA,Poulsbo,KIA,26
WA,Preston,VOLVO,2
WA,Prosser,MAZDA,3
WA,Pullman,SUBARU,12
WA,Puyallup,NISSAN,45
WA,Quilcene,CHEVROLET,2
WA,Quincy,FORD,3
WA,Rainier,NISSAN,4
WA,Ravensdale,BMW,3
WA,Raymond,FORD,2
WA,Redmond,HYUNDAI,146
WA,Renton,CHRYSLER,509
WA,Republic,TESLA,1
WA,Richland,TESLA,29
WA,Ridgefield,FORD,30
WA,Ritzville,JEEP,1
WA,Rochester,CHRYSLER,5
WA,Rock Island,JEEP,1
WA,Ronald,TOYOTA,2
WA,Roslyn,HYUNDAI,1
WA,Roy,FORD,5
WA,Royal City,GMC,1
WA,Ruston,VOLVO,2
WA,Sammamish,VOLVO,69
WA,Seabeck,TOYOTA,5
WA,Seatac,POLESTAR,84
WA,Seattle,TESLA,6503
WA,Seaview,TOYOTA,1
WA,Sedro Woolley,CHEVROLET,2
WA,Sedro-Woolley,FORD,8
WA,Selah,CHEVROLET,3
WA,Sequim,TESLA,25
WA,Shaw Island,HYUNDAI,1
WA,Shelton,TESLA,16
WA,Shoreline,CHEVROLET,57
WA,Silverdale,JEEP,13
WA,Silverlake,CHEVROLET,1
WA,Snohomish,JEEP,52
WA,Snoqualmie,RIVIAN,21
WA,Snoqualmie Pass,BMW,1
WA,Snowden,KIA,1
WA,Soap Lake,CHEVROLET,1
WA,South Bend,LEXUS,1
WA,South Hill,TESLA,20
WA,Spanaway,KIA,16
WA,Spokane,JEEP,116
WA,Spokane Valley,JEEP,38
WA,Stanwood,VOLKSWAGEN,18
WA,Steilacoom,TOYOTA,5
WA,Stevenson,AUDI,2
WA,Sultan,TESLA,7
WA,Sumas,CHEVROLET,1
WA,Sumner,KIA,5
WA,Sunnyside,JEEP,3
WA,Suquamish,CHRYSLER,3
WA,Surfside,AUDI,1
WA,Tacoma,VOLKSWAGEN,117
WA,Tahuya,BMW,1
WA,Tenino,FORD,4
WA,Thorp,VOLKSWAGEN,1
WA,Tieton,TESLA,1
WA,Toledo,JEEP,2
WA,Tonasket,RIVIAN,1
WA,Toppenish,NISSAN,1
WA,Trout Lake,FORD,1
WA,Tukwila,HYUNDAI,86
WA,Tumwater,MITSUBISHI,22
WA,Twisp,CHEVROLET,2
WA,Underwood,AUDI,1
WA,Union,KIA,2
WA,Union Gap,TOYOTA,1
WA,University Place,CHRYSLER,23
WA,Valleyford,CHEVROLET,1
WA,Vancouver,KIA,164
WA,Vashon,TOYOTA,22
WA,Vaughn,CHEVROLET,1
WA,Veradale,FORD,2
WA,Waitsburg,KIA,1
WA,Walla Walla,FORD,16
WA,Wapato,MERCEDES-BENZ,1
WA,Warden,JEEP,1
WA,Washougal,TOYOTA,22
WA,Wenatchee,TESLA,15
WA,West Richland,VOLKSWAGEN,8
WA,Westport,CADILLAC,1
WA,White Salmon,RIVIAN,6
WA,Winlock,FORD,4
WA,Winthrop,SUBARU,4
WA,Woodinville,VOLKSWAGEN,52
WA,Woodland,TESLA,8
WA,Woodway,AUDI,3
WA,Yacolt,JEEP,2
WA,Yakima,TESLA,27
WA,Yarrow Point,HYUNDAI,3
WA,Yelm,KIA,11
WA,Zillah,BMW,1
WA,Aberdeen,CHEVROLET,7
WA,Acme,VOLKSWAGEN,1
WA,Airway Heights,CHEVROLET,1
WA,Algona,TOYOTA,2
WA,Allyn,NISSAN,3
WA,Amboy,FORD,1
WA,Anacortes,TOYOTA,18
WA,Anderson Island,TOYOTA,2
WA,Ariel,FORD,1
WA,Arlington,KIA,20
WA,Ashford,HYUNDAI,1
WA,Asotin,TESLA,1
WA,Auburn,KIA,42
WA,Bainbridge Island,HYUNDAI,57
WA,Battle Ground,JEEP,23
WA,Beaux Arts,TESLA,2
WA,Belfair,VOLKSWAGEN,6
WA,Bellevue,CHEVROLET,150
WA,Bellingham,TOYOTA,99
WA,Benton City,SUBARU,3
WA,Black Diamond,KIA,9
WA,Blaine,JEEP,12
WA,Bonney Lake,HYUNDAI,25
WA,Bothell,CHEVROLET,79
WA,Bow,TESLA,4
WA,Bremerton,RIVIAN,133
WA,Brewster,TESLA,1
WA,Brier,CHRYSLER,6
WA,Brinnon,KIA,1
WA,Brush Prairie,JEEP,11
WA,Buckley,NISSAN,9
WA,Burien,CHEVROLET,32
WA,Burlington,KIA,5
WA,Camano Island,CHEVROLET,12
WA,Camas,JEEP,40
WA,Carnation,VOLKSWAGEN,10
WA,Carson,HYUNDAI,1
WA,Cashmere,AUDI,2
WA,Castle Rock,TESLA,3
WA,Cathlamet,HYUNDAI,2
WA,Centralia,KIA,9
WA,Chattaroy,JEEP,2
WA,Chehalis,TOYOTA,12
WA,Chelan,FORD,5
WA,Cheney,CHEVROLET,5
WA,Chewelah,HYUNDAI,1
WA,Chimacum,FORD,1
WA,Clarkston,CHEVROLET,2
WA,Cle Elum,TESLA,6
WA,Clinton,FORD,8
WA,Clyde Hill,BMW,6
WA,Colbert,VOLKSWAGEN,4
WA,Colfax,CHEVROLET,1
WA,College Place,FORD,3
WA,Colville,MITSUBISHI,2
WA,Concrete,AUDI,1
WA,Connell,TESLA,1
WA,Cosmopolis,FORD,1
WA,Coulee City,VOLKSWAGEN,1
WA,Coupeville,TOYOTA,10
WA,Covington,FORD,15
WA,Custer,CHEVROLET,1
WA,Dallesport,VOLKSWAGEN,1
WA,Darrington,TESLA,1
WA,Davenport,HONDA,1
WA,Dayton,KIA,1
WA,Deer Park,CHEVROLET,3
WA,Deming,BMW,1
WA,Des Moines,HYUNDAI,12
WA,Dupont,VOLVO,5
WA,Duvall,KIA,14
WA,East Wenatchee,FORD,9
WA,Easton,POLESTAR,1
WA,Eastsound,KIA,8
WA,Eatonville,TOYOTA,6
WA,Edgewood,BMW,8
WA,Edmonds,HYUNDAI,72
WA,Elk,TESLA,2
WA,Ellensburg,HYUNDAI,10
WA,Elma,JEEP,3
WA,Entiat,CHEVROLET,1
WA,Enumclaw,CHEVROLET,9
WA,Ephrata,TESLA,3
WA,Everett,CHRYSLER,74
WA,Everson,TOYOTA,3
WA,Fairchild Air Force Base,JEEP,1
WA,Fall City,VOLKSWAGEN,7
WA,Federal Way,VOLKSWAGEN,38
WA,Ferndale,KIA,12
WA,Fife,CADILLAC,6
WA,Fircrest,KIA,4
WA,Forks,CHEVROLET,1
WA,Fox Island,VOLKSWAGEN,7
WA,Freeland,KIA,6
WA,Friday Harbor,TOYOTA,12
WA,Gig Harbor,VOLKSWAGEN,42
WA,Glacier,HYUNDAI,1
WA,Gold Bar,CHRYSLER,2
WA,Goldendale,TOYOTA,2
WA,Graham,NISSAN,11
WA,Grand Coulee,TOYOTA,1
WA,Grandview,SUBARU,2
WA,Granite Falls,JEEP,4
WA,Grapeview,CHEVROLET,2
WA,Greenacres,CHEVROLET,4
WA,Greenbank,VOLVO,3
WA,Hansville,FORD,2
WA,Hoodsport,HYUNDAI,2
WA,Hoquiam,CHEVROLET,2
WA,Hunts Point,CADILLAC,1
WA,Husum,TOYOTA,1
WA,Ilwaco,RIVIAN,1
WA,Indianola,JEEP,2
WA,Issaquah,RIVIAN,96
WA,Joint Base Lewis Mcchord,CHEVROLET,3
WA,Kalama,NISSAN,5
WA,Kelso,CHEVROLET,6
WA,Kenmore,HYUNDAI,24
WA,Kennewick,FORD,25
WA,Kent,FORD,65
WA,Kettle Falls,TOYOTA,2
WA,Keyport,TESLA,1
WA,Kingston,HYUNDAI,9
WA,Kirkland,VOLVO,78
WA,La Center,KIA,6
WA,La Conner,CHEVROLET,4
WA,Lacey,KIA,34
WA,Lake Forest Park,FORD,18
WA,Lake Stevens,FORD,38
WA,Lake Tapps,JEEP,8
WA,Lakebay,FORD,3
WA,Lakewood,CHEVROLET,19
WA,Langley,TOYOTA,10
WA,Leavenworth,TESLA,11
WA,Liberty Lake,VOLKSWAGEN,8
WA,Lilliwaup,TESLA,1
WA,Long Beach,JEEP,2
WA,Longbranch,FORD,1
WA,Longview,TOYOTA,12
WA,Loon Lake,KIA,1
WA,Lopez Island,FORD,5
WA,Lummi Island,HYUNDAI,2
WA,Lyle,HYUNDAI,1
WA,Lynden,CHEVROLET,7
WA,Lynnwood,HYUNDAI,80
WA,Malaga,HYUNDAI,1
WA,Manson,BMW,4
WA,Maple Falls,FORD,1
WA,Maple Valley,CHEVROLET,41
WA,Marysville,FORD,39
WA,Mattawa,FORD,1
WA,Mazama,GENESIS,1
WA,Mccleary,TOYOTA,2
WA,Mead,BMW,2
WA,Medical Lake,VOLKSWAGEN,2
WA,Medina,MERCEDES-BENZ,5
WA,Menlo,TESLA,1
WA,Mercer Island,BMW,49
WA,Mill Creek,VOLKSWAGEN,15
WA,Milton,TESLA,3
WA,Mineral,TESLA,1
WA,Monroe,HYUNDAI,23
WA,Montesano,NISSAN,4
WA,Morton,HONDA,1
WA,Moses Lake,FORD,11
WA,Mossyrock,FORD,1
WA,Mount Vernon,JEEP,20
WA,Mountlake Terrace,KIA,13
WA,Moxee,CHEVROLET,1
WA,Mukilteo,FORD,15
WA,Naches,JEEP,1
WA,Naselle,JEEP,1
WA,Newcastle,CHEVROLET,13
WA,Newman Lake,NISSAN,2
WA,Newport,RIVIAN,2
WA,Nine Mile Falls,KIA,4
WA,Nooksack,VOLKSWAGEN,1
WA,Nordland,CADILLAC,2
WA,Normandy Park,VOLKSWAGEN,8
WA,North Bend,TOYOTA,21
WA,North Bonneville,MITSUBISHI,1
WA,Oak Harbor,TESLA,16
WA,Oakville,CHEVROLET,1
WA,Ocean Park,FORD,2
WA,Ocean Shores,KIA,5
WA,Okanogan,TESLA,1
WA,Olalla,KIA,3
WA,Olga,VOLKSWAGEN,2
WA,Olympia,TESLA,111
WA,Omak,GMC,1
WA,Onalaska,CHEVROLET,1
WA,Orcas Is,VOLKSWAGEN,1
WA,Orondo,SUBARU,2
WA,Oroville,KIA,1
WA,Orting,TESLA,6
WA,Othello,CHEVROLET,2
WA,Otis Orchards,KIA,2
WA,Outlook,TESLA,1
WA,Pacific,SUBARU,3
WA,Pacific Beach,CADILLAC,1
WA,Packwood,FORD,1
WA,Palouse,CHEVROLET,1
WA,Parkland,JEEP,4
WA,Pasco,FORD,19
WA,Peshastin,FORD,1
WA,Point Roberts,CHEVROLET,2
WA,Port Angeles,JEEP,18
WA,Port Hadlock,FORD,2
WA,Port Ludlow,FORD,6
WA,Port Orchard,VOLKSWAGEN,36
WA,Port Townsend,TESLA,20
WA,Poulsbo,JEEP,24
WA,Prosser,TESLA,3
WA,Pullman,TOYOTA,11
WA,Puyallup,TESLA,42
WA,Quilcene,HYUNDAI,2
WA,Quincy,TESLA,3
WA,Rainier,CHRYSLER,2
WA,Ravensdale,NISSAN,3
WA,Raymond,HYUNDAI,2
WA,Redmond,JEEP,92
WA,Renton,VOLKSWAGEN,94
WA,Republic,TOYOTA,1
WA,Richland,TOYOTA,33
WA,Ridgefield,JEEP,31
WA,Ritzville,KIA,1
WA,Rochester,FORD,4
WA,Rock Island,RIVIAN,1
WA,Ronald,AUDI,1
WA,Roslyn,HYUNDAI,1
WA,Roy,HYUNDAI,5
WA,Royal City,HONDA,1
WA,Ruston,AUDI,1
WA,Sammamish,RIVIAN,195
WA,Seabeck,BMW,3
WA,Seatac,CHEVROLET,30
WA,Seattle,TESLA,5720
WA,Seaview,TOYOTA,1
WA,Sedro Woolley,FORD,2
WA,Sedro-Woolley,CHRYSLER,8
WA,Selah,FORD,3
WA,Sequim,TOYOTA,20
WA,Shaw Island,LEXUS,1
WA,Shelton,TESLA,15
WA,Shoreline,HYUNDAI,63
WA,Silverdale,TESLA,13
WA,Silverlake,CHEVROLET,1
WA,Snohomish,VOLKSWAGEN,43
WA,Snoqualmie,HYUNDAI,21
WA,Snoqualmie Pass,BMW,1
WA,Snowden,POLESTAR,1
WA,Soap Lake,CHRYSLER,1
WA,South Hill,KIA,21
WA,Spanaway,TESLA,15
WA,Spokane,FORD,96
WA,Spokane Valley,FORD,21
WA,Stanwood,CHEVROLET,16
WA,Steilacoom,CHEVROLET,4
WA,Stevenson,POLESTAR,2
WA,Sultan,HYUNDAI,6
WA,Sumas,DODGE,1
WA,Sumner,NISSAN,5
WA,Sunnyside,CADILLAC,2
WA,Suquamish,JEEP,3
WA,Surfside,AUDI,1
WA,Tacoma,CHRYSLER,94
WA,Tahuya,CHEVROLET,1
WA,Tenino,KIA,4
WA,Tieton,TOYOTA,1
WA,Toledo,KIA,2
WA,Tonasket,TESLA,2
WA,Toppenish,NISSAN,1
WA,Trout Lake,FORD,1
WA,Tukwila,JEEP,191
WA,Tumwater,TESLA,17
WA,Twisp,FORD,2
WA,Underwood,BMW,1
WA,Union,TESLA,3
WA,University Place,CHEVROLET,20
WA,Valleyford,CHEVROLET,1
WA,Vancouver,TOYOTA,287
WA,Vashon,KIA,17
WA,Vaughn,GENESIS,1
WA,Veradale,HONDA,2
WA,Waitsburg,RIVIAN,1
WA,Walla Walla,JEEP,16
WA,Wapato,MINI,1
WA,Warden,KIA,1
WA,Washougal,FORD,20
WA,Wenatchee,JEEP,15
WA,West Richland,JEEP,8
WA,Westport,CHEVROLET,1
WA,White Salmon,TESLA,6
WA,Winlock,CHEVROLET,3
WA,Winthrop,CHEVROLET,3
WA,Woodinville,CHEVROLET,46
WA,Woodland,TOYOTA,9
WA,Woodway,BMW,3
WA,Yacolt,JEEP,2
WA,Yakima,CHEVROLET,24
WA,Yarrow Point,PORSCHE,3
WA,Yelm,TESLA,9
WA,Zillah,CADILLAC,1
WI,Green Bay,TESLA,1
WY,Cheyenne,TESLA,1
WY,Cheyenne,TOYOTA,1
